Date,r,xs,xb,snom,spe,sspr
7/1/1993,0.002533333,-0.003325333,-0.001551333,0.0304,3.017046809,0.0205
8/1/1993,-0.000253333,0.036962333,0.017159333,0.0302,3.017046809,0.0201
9/1/1993,0.000386333,-0.001817333,0.002429667,0.0295,3.017046809,0.0178
10/1/1993,-0.001618333,0.015547333,-0.000835667,0.0302,3.017046809,0.0169
11/1/1993,0.001897333,-0.020189333,-0.010559333,0.031,3.017046809,0.0196
12/1/1993,0.00255,0.016965,0.000697,0.0306,3.017046809,0.0209
1/1/1994,-0.000259667,0.028982667,0.010308667,0.0298,3.067285493,0.0211
2/1/1994,-0.000711667,-0.026934333,-0.021354333,0.0325,3.067285493,0.0215
3/1/1994,-0.000491333,-0.048711667,-0.024185667,0.035,3.067285493,0.0244
4/1/1994,0.001707667,0.006411333,-0.012532667,0.0368,3.067285493,0.0284
5/1/1994,0.002772,0.00591,-0.002741,0.0414,3.067285493,0.0264
6/1/1994,6E-05,-0.031359,-0.005962,0.0414,3.067285493,0.0256
7/1/1994,0.000905333,0.027024667,0.012323667,0.0433,3.067285493,0.0258
8/1/1994,-0.000309667,0.038863667,0.000321667,0.0448,3.067285493,0.024
9/1/1994,0.001165,-0.022213,-0.018163,0.0462,3.067285493,0.0246
10/1/1994,0.003456,0.010395,-0.005835,0.0495,3.067285493,0.0245
11/1/1994,0.003070333,-0.041627333,-0.010133333,0.0529,3.067285493,0.0243
12/1/1994,0.004666667,0.007942333,-0.000253667,0.056,3.067285493,0.0218
1/1/1995,0.000750333,0.015640667,0.013426667,0.0571,2.993124613,0.0205
2/1/1995,0.000816333,0.034806667,0.018614667,0.0577,2.993124613,0.016
3/1/1995,0.001462,0.022266,0.001118,0.0573,2.993124613,0.0132
4/1/1995,0.001405333,0.020339667,0.009458667,0.0565,2.993124613,0.0121
5/1/1995,0.00275,0.029282,0.033215,0.0567,2.993124613,0.0074
6/1/1995,0.002587333,0.026614667,0.004248667,0.0547,2.993124613,0.0046
7/1/1995,0.004516667,0.036266333,-0.007503667,0.0542,2.993124613,0.0059
8/1/1995,0.001877,0.004804,0.004954,0.054,2.993124613,0.0084
9/1/1995,0.002438,0.031963,0.001159,0.0528,2.993124613,0.0072
10/1/1995,0.001136,-0.015717,0.009228,0.0528,2.993124613,0.0058
11/1/1995,0.005117667,0.038341333,0.011590333,0.0536,2.993124613,0.0033
12/1/1995,0.004934333,0.010906667,0.005132667,0.0514,2.993124613,0.0037
1/1/1996,-0.001696333,0.023974333,0.005279333,0.05,3.189982161,0.0036
2/1/1996,0.000787,0.012285,-0.017787,0.0483,3.189982161,0.0055
3/1/1996,-0.001031667,0.006793667,-0.014747333,0.0496,3.189982161,0.0101
4/1/1996,0.000271,0.021386,-0.010734,0.0495,3.189982161,0.0135
5/1/1996,0.002264333,0.022618667,-0.006822333,0.0502,3.189982161,0.0146
6/1/1996,0.003602667,-0.012539667,0.007044333,0.0509,3.189982161,0.016
7/1/1996,0.002377667,-0.058110667,-0.002326667,0.0515,3.189982161,0.0149
8/1/1996,0.002297333,0.028254667,-0.005166333,0.0505,3.189982161,0.0134
9/1/1996,0.001062667,0.048793333,0.011853333,0.0509,3.189982161,0.0151
10/1/1996,0.000989333,0.009580667,0.016750667,0.0499,3.189982161,0.0128
11/1/1996,0.002296667,0.061377333,0.011390333,0.0503,3.189982161,0.0094
12/1/1996,0.004091667,-0.015479667,-0.015405667,0.0491,3.189982161,0.0116
1/1/1997,0.001038667,0.049281333,-0.001093667,0.0503,3.313968805,0.013
2/1/1997,0.001032,-0.005297,-0.005571,0.0501,3.313968805,0.0119
3/1/1997,0.001777333,-0.049151333,-0.014548333,0.0514,3.313968805,0.014
4/1/1997,0.00305,0.038073,0.008836,0.0516,3.313968805,0.016
5/1/1997,0.004832333,0.067415667,0.005142667,0.0505,3.313968805,0.0152
6/1/1997,0.002859333,0.039986667,0.005318667,0.0493,3.313968805,0.0145
7/1/1997,0.002960333,0.072305667,0.020494667,0.0505,3.313968805,0.0107
8/1/1997,0.002414333,-0.040573333,-0.012295333,0.0514,3.313968805,0.0102
9/1/1997,0.001637,0.054374,0.009208,0.0495,3.313968805,0.0116
10/1/1997,0.001660667,-0.038577667,0.008496333,0.0497,3.313968805,0.0096
11/1/1997,0.004902333,0.026120667,-0.003140333,0.0514,3.313968805,0.0066
12/1/1997,0.005538,0.013517,0.005477,0.0516,3.313968805,0.0061
1/1/1998,0.00234,0.000302,0.0138,0.0504,3.474769925,0.0038
2/1/1998,0.002385667,0.069061333,-0.009020667,0.0509,3.474769925,0.004
3/1/1998,0.002338667,0.047109333,-0.001736667,0.0503,3.474769925,0.0058
4/1/1998,0.002275,0.006779,0.000703,0.0495,3.474769925,0.0066
5/1/1998,0.002320667,-0.029914667,0.001643333,0.05,3.474769925,0.0063
6/1/1998,0.002921,0.027794,0.003111,0.0498,3.474769925,0.0054
7/1/1998,0.002906333,-0.027500333,-0.000386333,0.0496,3.474769925,0.005
8/1/1998,0.002858333,-0.161927333,0.024598667,0.049,3.474769925,0.0037
9/1/1998,0.002617667,0.059985333,0.023146333,0.0461,3.474769925,1E-04
10/1/1998,0.000855,0.071093,-0.003474,0.0396,3.474769925,0.0022
11/1/1998,0.003675,0.058348,-0.008194,0.0441,3.474769925,0.0013
12/1/1998,0.004268333,0.059392667,-0.001890333,0.0439,3.474769925,0.0006
1/1/1999,0.001175667,0.034839333,0.002854333,0.0434,3.699757362,0.0026
2/1/1999,0.002483,-0.041785,-0.029661,0.0444,3.699757362,0.0047
3/1/1999,0.00066,0.034232,0.005204,0.0444,3.699757362,0.007
4/1/1999,-0.003698,0.04553,-0.001272,0.0429,3.699757362,0.0079
5/1/1999,0.00375,-0.024457,-0.016965,0.045,3.699757362,0.0094
6/1/1999,0.003808333,0.047012667,-0.000610333,0.0457,3.699757362,0.0124
7/1/1999,0.000783667,-0.034507667,-0.003439667,0.0455,3.699757362,0.0113
8/1/1999,0.001533333,-0.013919333,-0.002007333,0.0472,3.699757362,0.0112
9/1/1999,-0.000888,-0.026745,0.005843,0.0468,3.699757362,0.0112
10/1/1999,0.002263,0.058096,-0.005176,0.0486,3.699757362,0.0117
11/1/1999,0.00363,0.032598,-0.00513,0.0507,3.699757362,0.009
12/1/1999,0.004333333,0.079424667,-0.009187333,0.052,3.699757362,0.0099
1/1/2000,0.001462333,-0.044045333,-0.010020333,0.0532,3.750374326,0.0126
2/1/2000,-0.001299,0.027153,0.004544,0.0555,3.750374326,0.0113
3/1/2000,-0.003503333,0.048758333,0.012893333,0.0569,3.750374326,0.0081
4/1/2000,0.004132667,-0.064243667,-0.008990667,0.0566,3.750374326,0.006
5/1/2000,0.003657,-0.043696,7.8E-05,0.0579,3.750374326,0.009
6/1/2000,-0.000506333,0.046856333,0.013759333,0.0569,3.750374326,0.0061
7/1/2000,0.002646667,-0.022678667,0.002233333,0.0596,3.750374326,0.0022
8/1/2000,0.005075,0.069932,0.008229,0.0609,3.750374326,-0.0003
9/1/2000,-0.000208,-0.056145,0.005004,0.06,3.750374326,-0.0007
10/1/2000,0.003364667,-0.029583667,0.003002333,0.0611,3.750374326,-0.0033
11/1/2000,0.004566667,-0.107512667,0.011185333,0.0617,3.750374326,-0.0047
12/1/2000,0.005382333,0.015617667,0.018546667,0.0577,3.750374326,-0.006
1/1/2001,-0.002030333,0.035307333,0.009218333,0.0515,3.586542225,-0.0029
2/1/2001,6.86667E-05,-0.103165667,0.007243333,0.0488,3.586542225,0.0001
3/1/2001,0.001408333,-0.074073333,0.004575667,0.0442,3.586542225,0.0022
4/1/2001,-0.000748,0.080606,-0.011462,0.0387,3.586542225,0.0089
5/1/2001,-0.001505333,0.007441333,-0.001005667,0.0362,3.586542225,0.0131
6/1/2001,0.001220333,-0.020462333,-0.000678333,0.0349,3.586542225,0.0132
7/1/2001,0.005734,-0.021219,0.019481,0.0351,3.586542225,0.0125
8/1/2001,0.0028,-0.06178,0.009176,0.0336,3.586542225,0.0121
9/1/2001,-0.002307,-0.093688,0.021623,0.0264,3.586542225,0.0148
10/1/2001,0.005165,0.026033,0.018908,0.0216,3.586542225,0.0175
11/1/2001,0.003246333,0.077221667,-0.019857333,0.0187,3.586542225,0.021
12/1/2001,0.005354333,0.016439667,-0.010435333,0.0169,3.586542225,0.027
1/1/2002,-0.000889,-0.017352,0.002548,0.0165,3.405803835,0.0269
2/1/2002,-0.002511333,-0.023136667,0.010223333,0.0173,3.405803835,0.0257
3/1/2002,-0.004132333,0.043190333,-0.024744667,0.0179,3.405803835,0.0295
4/1/2002,-0.004159667,-0.051050333,0.022289667,0.0172,3.405803835,0.0293
5/1/2002,0.001441667,-0.011964667,0.009405333,0.0173,3.405803835,0.0276
6/1/2002,0.000860667,-0.071665667,0.014915333,0.017,3.405803835,0.0249
7/1/2002,0.000288,-0.08255,0.026637,0.0168,3.405803835,0.0213
8/1/2002,-0.001981,0.006629,0.015475,0.0162,3.405803835,0.0167
9/1/2002,-0.000301667,-0.101278333,0.028847667,0.0163,3.405803835,0.0131
10/1/2002,-0.000340333,0.073606333,-0.004794667,0.0158,3.405803835,0.0137
11/1/2002,0.001025,0.060246,-0.018102,0.0123,3.405803835,0.0182
12/1/2002,0.003197667,-0.054304667,0.027056333,0.0119,3.405803835,0.0184
1/1/2003,-0.003447,-0.024367,-0.007142,0.0117,3.130577328,0.0188
2/1/2003,-0.00673,-0.016365,0.015718,0.0117,3.130577328,0.0173
3/1/2003,-0.005066333,0.009383333,-0.000921667,0.0113,3.130577328,0.0165
4/1/2003,0.003113667,0.081820333,0.000795333,0.0113,3.130577328,0.018
5/1/2003,0.002523667,0.062579333,0.024323333,0.0107,3.130577328,0.0145
6/1/2003,-0.000323333,0.015569333,-0.003557667,0.0092,3.130577328,0.0135
7/1/2003,-0.000339,0.022362,-0.03144,0.009,3.130577328,0.0197
8/1/2003,-0.003014333,0.024174333,-0.003415667,0.0095,3.130577328,0.0242
9/1/2003,-0.002466667,-0.009895333,0.032637667,0.0094,3.130577328,0.0224
10/1/2003,0.001846667,0.059552333,-0.015359667,0.0092,3.130577328,0.0227
11/1/2003,0.003478,0.015818,-0.001456,0.0093,3.130577328,0.0236
12/1/2003,0.001834,0.044739,0.009296,0.009,3.130577328,0.0237
1/1/2004,-0.004149667,0.022317667,0.004850667,0.0088,3.294612346,0.0224
2/1/2004,-0.004625,0.014683,0.01165,0.0093,3.294612346,0.0214
3/1/2004,-0.005661667,-0.011457333,0.010490667,0.0094,3.294612346,0.0185
4/1/2004,-0.002418667,-0.025015333,-0.034592333,0.0094,3.294612346,0.0245
5/1/2004,-0.005001,0.013218,-0.005777,0.0102,3.294612346,0.0283
6/1/2004,-0.002114667,0.020519667,0.004511667,0.0127,3.294612346,0.0266
7/1/2004,0.002689333,-0.038774333,0.006494667,0.0133,3.294612346,0.0236
8/1/2004,0.000705333,0.001480667,0.019143667,0.0148,3.294612346,0.0199
9/1/2004,-0.000736,0.019172,-0.000777,0.0165,3.294612346,0.0171
10/1/2004,-0.003799333,0.016338333,0.005444333,0.0176,3.294612346,0.0159
11/1/2004,0.001201,0.046482,-0.016568,0.0207,3.294612346,0.0146
12/1/2004,0.00549,0.033352,0.005665,0.0219,3.294612346,0.0141
1/1/2005,-0.000160333,-0.028493667,-0.001530667,0.0233,3.263007096,0.0138
2/1/2005,-0.003651333,0.020564333,-0.012661667,0.0254,3.263007096,0.0123
3/1/2005,-0.005537667,-0.019231333,-0.005144333,0.0274,3.263007096,0.0143
4/1/2005,-0.004408333,-0.027501667,0.013032333,0.0278,3.263007096,0.0122
5/1/2005,0.003394667,0.035589333,0.007787333,0.0284,3.263007096,0.0101
6/1/2005,0.001961,0.009058,0.002098,0.0297,3.263007096,0.008
7/1/2005,-0.001943667,0.040641667,-0.017743333,0.0322,3.263007096,0.0076
8/1/2005,-0.002251333,-0.008812667,0.012816333,0.0344,3.263007096,0.0068
9/1/2005,-0.00937,0.007756,-0.014922,0.0342,3.263007096,0.0059
10/1/2005,0.001079667,-0.023968667,-0.011834667,0.0371,3.263007096,0.0062
11/1/2005,0.011265333,0.037095667,0.001080667,0.0388,3.263007096,0.0057
12/1/2005,0.007290667,0.000214333,0.002564333,0.0389,3.263007096,0.005
1/1/2006,-0.004088667,0.036499667,-0.005794333,0.0424,3.248630288,0.0011
2/1/2006,0.001674667,-0.005331667,-0.005403667,0.0443,3.248630288,0.0014
3/1/2006,-0.001777667,0.015294667,-0.009917333,0.0451,3.248630288,0.0021
4/1/2006,-0.004675667,0.009131667,-0.005125333,0.046,3.248630288,0.003
5/1/2006,-0.001029667,-0.034978333,-0.005743333,0.0472,3.248630288,0.0028
6/1/2006,0.002016667,-0.004377667,-0.003035667,0.0479,3.248630288,0.0028
7/1/2006,0.001168,-0.006009,0.009011,0.0495,3.248630288,0.0009
8/1/2006,0.002167333,0.020914667,0.009252667,0.0496,3.248630288,-0.0014
9/1/2006,0.008912333,0.015415667,0.003937667,0.0481,3.248630288,-0.0014
10/1/2006,0.009521,0.033034,-0.00011,0.0492,3.248630288,-0.0023
11/1/2006,0.005603667,0.019588333,0.004457333,0.0494,3.248630288,-0.0036
12/1/2006,0.002552667,0.006812333,-0.011531667,0.0485,3.248630288,-0.0032
1/1/2007,0.001097,0.015254,-0.004913,0.0498,3.274136407,-0.0023
2/1/2007,-0.001158333,-0.018185667,0.011316333,0.0503,3.274136407,-0.0032
3/1/2007,-0.004989333,0.008829333,-0.001063667,0.0494,3.274136407,-0.0046
4/1/2007,-0.002437667,0.035762667,0.000328667,0.0487,3.274136407,-0.0028
5/1/2007,-0.002169333,0.034990333,-0.015000667,0.0473,3.274136407,-0.0006
6/1/2007,0.001903667,-0.018595667,-0.003042667,0.0461,3.274136407,0.0042
7/1/2007,0.004270667,-0.035774667,0.014810333,0.0482,3.274136407,0.0006
8/1/2007,0.005334,0.008131,0.013903,0.042,3.274136407,0.0023
9/1/2007,0.000485667,0.037607333,0.001052333,0.0389,3.274136407,0.0031
10/1/2007,0.001111,0.022583,0.004046,0.039,3.274136407,0.003
11/1/2007,-0.003215,-0.052052,0.034758,0.0327,3.274136407,0.004
12/1/2007,0.003171,-0.006928,-0.001828,0.03,3.274136407,0.0049
1/1/2008,-0.002679333,-0.064438667,0.031659333,0.0275,3.174288766,0.0023
2/1/2008,-0.001137333,-0.023430667,0.013074333,0.0212,3.174288766,0.0066
3/1/2008,-0.007618,-0.01147,0.003473,0.0126,3.174288766,0.0122
4/1/2008,-0.00499,0.050031,-0.024977,0.0129,3.174288766,0.0155
5/1/2008,-0.006979333,0.022399333,-0.016680667,0.0173,3.174288766,0.0142
6/1/2008,-0.008527,-0.079983,0.005478,0.0186,3.174288766,0.0163
7/1/2008,-0.003892667,-0.014686333,0.005890667,0.0163,3.174288766,0.0167
8/1/2008,0.005425333,0.009129667,0.007430667,0.0172,3.174288766,0.0142
9/1/2008,0.002324667,-0.098948667,0.008257333,0.0113,3.174288766,0.0175
10/1/2008,0.010659333,-0.185179333,0.010285667,0.0067,3.174288766,0.0206
11/1/2008,0.019311333,-0.084773333,0.045074667,0.0019,3.174288766,0.021
12/1/2008,0.010367,0.022123,0.023014,0.0003,3.174288766,0.0149
1/1/2009,-0.004243667,-0.077432333,-0.016999333,0.0013,2.76893455,0.0147
2/1/2009,-0.004723,-0.100462,-0.005286,0.003,2.76893455,0.0157
3/1/2009,-0.002257,0.086515,0.018549,0.0021,2.76893455,0.0161
4/1/2009,-0.002362667,0.109225667,-0.016883333,0.0016,2.76893455,0.017
5/1/2009,-0.002739,0.067638,-0.013398,0.0018,2.76893455,0.0195
6/1/2009,-0.00844,-0.003248,-0.007461,0.0018,2.76893455,0.0253
7/1/2009,0.001736,0.081569,0.005885,0.0018,2.76893455,0.0228
8/1/2009,-0.002101333,0.031317333,0.009375333,0.0017,2.76893455,0.024
9/1/2009,-0.000525,0.045122,0.006363,0.0012,2.76893455,0.0225
10/1/2009,-0.000904667,-0.028051333,0.003562667,0.0007,2.76893455,0.0226
11/1/2009,-0.000666333,0.057056333,0.018379333,0.0005,2.76893455,0.0218
12/1/2009,0.001802667,0.028377333,-0.027520667,0.0005,2.76893455,0.0229
1/1/2010,-0.003367,-0.037146,0.018514,0.0006,3.023583476,0.0242
2/1/2010,-0.000157333,0.034683333,0.004402333,0.0011,3.023583476,0.0225
3/1/2010,-0.003981,0.063481,-0.007852,0.0015,3.023583476,0.0228
4/1/2010,-0.001603667,0.019909667,0.008941667,0.0016,3.023583476,0.0242
5/1/2010,-0.000641667,-0.079270333,0.014945667,0.0016,3.023583476,0.0202
6/1/2010,0.001076,-0.050817,0.018277,0.0012,3.023583476,0.0188
7/1/2010,-7.76667E-05,0.070159667,0.010882667,0.0016,3.023583476,0.016
8/1/2010,-0.001247667,-0.042946333,0.013594667,0.0016,3.023583476,0.0131
9/1/2010,-0.000457,0.091392,0.005111,0.0015,3.023583476,0.0126
10/1/2010,-0.001136667,0.038422667,0.006148667,0.0013,3.023583476,0.0105
11/1/2010,-0.000304333,0.004990333,-0.012271667,0.0014,3.023583476,0.0121
12/1/2010,-0.001601333,0.067033333,-0.022439667,0.0014,3.023583476,0.0179
1/1/2011,-0.004638,0.019031,0.006577,0.0015,3.114064807,0.0184
2/1/2011,-0.004822667,0.038056667,-0.006028333,0.0013,3.114064807,0.0213
3/1/2011,-0.009667667,0.003282667,-0.002467333,0.001,3.114064807,0.0201
4/1/2011,-0.006389,0.028638,0.017065,0.0006,3.114064807,0.0211
5/1/2011,-0.004670667,-0.014968333,0.016150667,0.0004,3.114064807,0.018
6/1/2011,0.001104333,-0.018428333,0.000574667,0.0004,3.114064807,0.0154
7/1/2011,-0.000852667,-0.022503333,0.021143667,0.0004,3.114064807,0.015
8/1/2011,-0.002741333,-0.057488667,0.020547333,0.0002,3.114064807,0.01
9/1/2011,-0.001509667,-0.084880333,0.002413667,0.0001,3.114064807,0.0089
10/1/2011,0.002079667,0.113965333,0.000660333,0.0002,3.114064807,0.0104
11/1/2011,0.000852333,-0.006235333,0.002614667,0.0001,3.114064807,0.009
12/1/2011,0.002475333,0.003694667,0.006509667,0.0001,3.114064807,0.0088
1/1/2012,-0.004375,0.054052,0.007948,0.0003,3.008942027,0.0081
2/1/2012,-0.004328,0.04111,-0.005796,0.0009,3.008942027,0.0074
3/1/2012,-0.007528333,0.023927333,-0.007175667,0.0008,3.008942027,0.0094
4/1/2012,-0.002954333,-0.006867667,0.011995333,0.0008,3.008942027,0.0081
5/1/2012,0.001248,-0.065605,0.008315,0.0009,3.008942027,0.0067
6/1/2012,0.001541,0.038081,-0.00146,0.0009,3.008942027,0.0062
7/1/2012,0.001713333,0.010182667,0.008137667,0.001,3.008942027,0.0052
8/1/2012,-0.005481667,0.026181667,0.000990667,0.001,3.008942027,0.0061
9/1/2012,-0.004370333,0.026447333,0.000153333,0.0011,3.008942027,0.0056
10/1/2012,0.000472333,-0.014184333,-0.003734333,0.001,3.008942027,0.0061
11/1/2012,0.004813,0.006117,0.007106,0.0009,3.008942027,0.0058
12/1/2012,0.002751333,0.012472667,-0.003194333,0.0007,3.008942027,0.0063
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
